"","id","player_name","games","time","goals","x_g","assists","x_a","shots","key_passes","yellow_cards","red_cards","position","team_title","npg","npx_g","x_g_chain","x_g_buildup","liga","season","goals_p90","x_g_p90","assists_p90","x_a_p90","shots_p90","key_passes_p90","npg_p90","npx_g_p90","x_g_chain_p90","x_g_buildup_p90","color_liga"
"553",5266,"Vincenzo Grifo",14,1130,3,3.61569000780582,5,3.73990681394935,24,30,1,0,"M S","Freiburg",0,1.34235996194184,3.93093127571046,1.6818872820586,"Alemania","23-24",0.238938053097345,0.287975310356216,0.398230088495575,0.297868684296851,1.91150442477876,2.38938053097345,0,0.106913625287403,0.31308302195924,0.133955624234756,"orange"
"554",6271,"Ihlas Bebou",14,711,3,1.65630640555173,0,0.142308574169874,12,5,2,0,"D F M S","Hoffenheim",3,1.65630640555173,3.57091359514743,1.84731610305607,"Alemania","23-24",0.379746835443038,0.209659038677434,0,0.0180137435658068,1.51898734177215,0.632911392405063,0.379746835443038,0.209659038677434,0.452014379132586,0.233837481399503,"orange"
"555",7051,"Gonçalo Paciência",10,406,3,2.41369060799479,0,1.35653572529554,24,8,2,0,"F S","Bochum",3,2.41369060799479,4.08557961136103,0.599058513529599,"Alemania","23-24",0.665024630541872,0.535054568274707,0,0.300709889843839,5.32019704433498,1.77339901477833,0.665024630541872,0.535054568274707,0.905670357198258,0.132796222210995,"orange"
"556",7065,"Florian Neuhaus",13,607,3,2.10865920037031,0,0.28392397146672,17,6,1,0,"M S","Borussia M.Gladbach",3,2.10865920037031,4.61216886062175,2.40711017604917,"Alemania","23-24",0.444810543657331,0.31265128176825,0,0.0420974587018201,2.52059308072488,0.889621087314662,0.444810543657331,0.31265128176825,0.683847112777525,0.356902662017175,"orange"
"557",7422,"Christoph Baumgartner",15,607,3,2.11386498063803,1,0.715349987149239,19,11,2,0,"M S","RasenBallsport Leipzig",3,2.11386498063803,4.74782474711537,2.21751441806555,"Alemania","23-24",0.444810543657331,0.313423143751932,0.14827018121911,0.106065072229706,2.8171334431631,1.63097199341021,0.444810543657331,0.313423143751932,0.703960835651373,0.328791264622569,"orange"
"558",7562,"Eric Junior Dina Ebimbe",15,958,3,2.30713586695492,1,1.64436025358737,25,11,1,0,"D F M S","Eintracht Frankfurt",3,2.30713586695492,4.1705178283155,1.00392092578113,"Alemania","23-24",0.281837160751566,0.216745540736892,0.0939457202505219,0.154480608374596,2.34864300626305,1.03340292275574,0.281837160751566,0.216745540736892,0.391802301198742,0.094314074447079,"orange"
"559",7867,"Robert Skov",14,839,3,1.21711453795433,3,1.34697213117033,22,14,2,0,"D M S","Hoffenheim",3,1.21711453795433,2.38682118803263,0.880666315555573,"Alemania","23-24",0.32181168057211,0.13056055830261,0.32181168057211,0.144490455071907,2.35995232419547,1.50178784266985,0.32181168057211,0.13056055830261,0.2560356459153,0.0944695690107289,"orange"
"560",7997,"Julian Ryerson",10,896,3,1.14162404462695,1,1.96769984066486,10,9,1,0,"D","Borussia Dortmund",3,1.14162404462695,4.75642628967762,1.91842963919044,"Alemania","23-24",0.301339285714286,0.114672058054046,0.100446428571429,0.197648421495354,1.00446428571429,0.904017857142857,0.301339285714286,0.114672058054046,0.477766033561368,0.192699405722254,"orange"
"561",8418,"Jamal Musiala",10,660,3,2.33456508815289,2,1.69521089084446,13,13,1,0,"M S","Bayern Munich",3,2.33456508815289,8.68021947145462,5.39219482243061,"Alemania","23-24",0.409090909090909,0.318349784748121,0.272727272727273,0.23116512147879,1.77272727272727,1.77272727272727,0.409090909090909,0.318349784748121,1.18366629156199,0.73529929396781,"orange"
"562",8807,"Silas Wamangituka",16,725,3,5.10828589275479,1,1.20774210989475,19,10,0,0,"M S","VfB Stuttgart",3,4.35050920024514,8.40043746866286,3.73667496442795,"Alemania","23-24",0.372413793103448,0.634132041859215,0.124137931034483,0.149926606745555,2.35862068965517,1.24137931034483,0.372413793103448,0.540063211064914,1.04281292714435,0.463863099032435,"orange"
"563",8989,"Ansgar Knauff",13,825,3,2.64982720464468,0,1.34643436037004,15,6,2,1,"D F M S","Eintracht Frankfurt",3,2.64982720464468,5.35434889327735,1.40454964060336,"Alemania","23-24",0.327272727272727,0.289072058688511,0,0.146883748404004,1.63636363636364,0.654545454545455,0.327272727272727,0.289072058688511,0.584110788357529,0.15322359715673,"orange"
"564",9780,"Mathys Tel",11,173,3,0.85486551374197,2,0.817860454320908,12,2,1,0,"S","Bayern Munich",3,0.85486551374197,3.99375012516975,3.02436657994986,"Alemania","23-24",1.5606936416185,0.444727723912007,1.04046242774566,0.425476536929952,6.24277456647399,1.04046242774566,1.5606936416185,0.444727723912007,2.07767347552184,1.57336989708374,"orange"
"565",10585,"Justin Njinmah",14,334,3,2.38380068168044,2,1.65223485976458,17,8,1,0,"F S","Werder Bremen",3,2.38380068168044,5.16704830527306,1.25338222831488,"Alemania","23-24",0.808383233532934,0.642341501051616,0.538922155688623,0.445212986164108,4.58083832335329,2.15568862275449,0.808383233532934,0.642341501051616,1.3923184056125,0.337737726192632,"orange"
"566",11845,"Phillip Tietz",16,1080,3,5.67391310632229,2,1.35095063596964,30,15,0,0,"F S","Augsburg",3,5.67391310632229,7.17613109573722,2.01536162849516,"Alemania","23-24",0.25,0.472826092193524,0.166666666666667,0.112579219664137,2.5,1.25,0.25,0.472826092193524,0.598010924644768,0.167946802374597,"orange"
"567",11916,"Marvin Mehlem",13,1003,3,2.84571675956249,2,0.66039876267314,18,16,3,0,"M","Darmstadt",3,2.84571675956249,5.66032956913114,2.49765674211085,"Alemania","23-24",0.269192422731805,0.255348462971709,0.179461615154536,0.0592581142976895,1.61515453639083,1.43569292123629,0.269192422731805,0.255348462971709,0.507905943391628,0.224116756520415,"orange"
"568",11974,"Benjamin Sesko",13,316,3,2.04184223897755,0,0.129226461052895,13,3,0,0,"F S","RasenBallsport Leipzig",3,2.04184223897755,3.24416003376245,1.93989223986864,"Alemania","23-24",0.854430379746835,0.581537346544239,0,0.0368050047302549,3.70253164556962,0.854430379746835,0.854430379746835,0.581537346544239,0.923969629869052,0.552500954392967,"orange"
"569",65,"Timo Werner",8,192,2,2.61915137246251,0,0.0609633103013039,9,2,0,0,"F M S","RasenBallsport Leipzig",1,1.86137475445867,2.50278041139245,0.60538325458765,"Alemania","23-24",0.9375,1.2277272058418,0,0.0285765517037362,4.21875,0.9375,0.46875,0.872519416152502,1.17317831784021,0.283773400587961,"orange"
"570",83,"Kevin Volland",10,497,2,2.09728667140007,3,1.4039343893528,13,6,0,1,"F M S","Union Berlin",1,1.33950993418694,2.89927161112428,0.552443045191467,"Alemania","23-24",0.362173038229376,0.379790342909469,0.543259557344064,0.254233591633304,2.35412474849095,1.08651911468813,0.181086519114688,0.242567191301458,0.52501900402653,0.100039988062841,"orange"
"571",294,"Gian-Luca Waldschmidt",15,860,2,2.00734335929155,0,1.11867382191122,33,10,0,0,"M S","FC Cologne",2,2.00734335929155,4.54771483503282,1.92943383567035,"Alemania","23-24",0.209302325581395,0.210070816670046,0,0.117070516246523,3.45348837209302,1.04651162790698,0.209302325581395,0.210070816670046,0.47592364552669,0.201917494430618,"orange"
"572",335,"Leon Goretzka",11,842,2,2.34464656561613,1,1.634361455217,27,7,0,0,"M S","Bayern Munich",2,2.34464656561613,8.53400505334139,5.92805197834969,"Alemania","23-24",0.213776722090261,0.250615428628802,0.106888361045131,0.17469421730348,2.88598574821853,0.748218527315915,0.213776722090261,0.250615428628802,0.912185813302524,0.633639760156143,"orange"
"573",339,"Eric Maxim Choupo-Moting",14,308,2,4.96391721814871,0,1.72684628516436,18,8,1,0,"M S","Bayern Munich",2,4.96391721814871,8.21270441263914,2.45871890336275,"Alemania","23-24",0.584415584415584,1.45049529101748,0,0.504597940470105,5.25974025974026,2.33766233766234,0.584415584415584,1.45049529101748,2.39981622447248,0.718456822411193,"orange"
"574",373,"Mats Hummels",14,1012,2,3.18447918631136,0,0.205918086692691,10,6,4,1,"D","Borussia Dortmund",2,3.18447918631136,5.47030384093523,5.34438014775515,"Alemania","23-24",0.177865612648221,0.28320467071939,0,0.0183128733224725,0.889328063241107,0.533596837944664,0.177865612648221,0.28320467071939,0.486489472019932,0.475290724602731,"orange"
"575",1277,"Roland Sallai",12,770,2,3.05053219199181,0,1.42907732725143,25,14,2,0,"D F M S","Freiburg",2,3.05053219199181,5.40534584969282,0.987460535019636,"Alemania","23-24",0.233766233766234,0.356555710752289,0,0.167035012276141,2.92207792207792,1.63636363636364,0.233766233766234,0.356555710752289,0.631793670743317,0.115417465132165,"orange"
"576",3347,"Ellyes Skhiri",14,1196,2,2.29395560361445,1,1.32672280538827,12,14,0,0,"M S","Eintracht Frankfurt",2,2.29395560361445,6.464485026896,4.11833588033915,"Alemania","23-24",0.150501672240803,0.172622077195067,0.0752508361204013,0.0998370004054718,0.903010033444816,1.05351170568562,0.150501672240803,0.172622077195067,0.486457903361739,0.30990821842017,"orange"
"577",3682,"Jordan Siebatcheu",10,530,2,1.76166652515531,1,1.00735046155751,13,9,0,0,"F S","Borussia M.Gladbach,Union Berlin",2,1.76166652515531,3.00881790183485,0.609750814735889,"Alemania","23-24",0.339622641509434,0.299150919365996,0.169811320754717,0.171059512339955,2.20754716981132,1.52830188679245,0.339622641509434,0.299150919365996,0.510931341821012,0.103542591181566,"orange"
"578",4340,"Grischa Prömel",15,1243,2,2.22147649154067,5,2.08670048601925,15,15,6,0,"D M","Hoffenheim",2,2.22147649154067,6.97137653827667,2.88733264058828,"Alemania","23-24",0.144810941271118,0.160847050875833,0.362027353177796,0.151088530765674,1.08608205953339,1.08608205953339,0.144810941271118,0.160847050875833,0.504765799231617,0.209058678723206,"orange"
"579",5248,"Marcel Sabitzer",11,844,2,1.24846473149955,0,0.543253175914288,18,8,2,0,"M S","Borussia Dortmund",2,1.24846473149955,6.41462788544595,4.99605254083872,"Alemania","23-24",0.213270142180095,0.133130125396871,0,0.0579298410335141,1.91943127962085,0.853080568720379,0.213270142180095,0.133130125396871,0.684024300580729,0.532754417861949,"orange"
"580",5249,"Emil Forsberg",14,449,2,1.62604447593912,1,0.851766884326935,12,6,0,0,"M S","RasenBallsport Leipzig",2,0.868267813231796,4.33101158821955,2.92580004408956,"Alemania","23-24",0.400890868596882,0.325933191168198,0.200445434298441,0.170732783049942,2.40534521158129,1.20267260579065,0.400890868596882,0.174040318910605,0.868131498752248,0.58646326050793,"orange"
"581",6380,"Anthony Caci",14,1151,2,0.661212934181094,0,0.437888260930777,14,5,3,0,"D S","Mainz 05",2,0.661212934181094,3.62725923955441,2.83109994232655,"Alemania","23-24",0.156385751520417,0.0517021408134652,0,0.034239742383814,1.09470026064292,0.390964378801043,0.156385751520417,0.0517021408134652,0.283625831068546,0.221371846055073,"orange"
"582",6445,"Elvis Rexhbecaj",16,1388,2,1.25508899521083,0,0.42239770386368,19,9,3,0,"M","Augsburg",1,0.497312317602336,3.09456897526979,2.37590563017875,"Alemania","23-24",0.129682997118156,0.0813818512744774,0,0.0273889001064346,1.23198847262248,0.5835734870317,0.0648414985590778,0.0322464759252235,0.200656489750923,0.15405728149574,"orange"
"583",7109,"Leandro Barreiro Martins",14,1254,2,2.62953721731901,0,0.459514075890183,17,9,4,0,"M","Mainz 05",2,2.62953721731901,5.95936696976423,3.77205405384302,"Alemania","23-24",0.143540669856459,0.18872276679323,0,0.0329794791308744,1.2200956937799,0.645933014354067,0.143540669856459,0.18872276679323,0.427705763380208,0.2707215828117,"orange"
"584",7376,"Ozan Kabak",12,984,2,1.6186917796731,0,0.0764603242278099,9,1,4,0,"D","Hoffenheim",2,1.6186917796731,1.63362811878324,1.59292339161038,"Alemania","23-24",0.182926829268293,0.148051077409125,0,0.00699332233790944,0.823170731707317,0.0914634146341464,0.182926829268293,0.148051077409125,0.149417205986272,0.145694212647291,"orange"
"585",7612,"Nathan N&#039;Goumou Minpol",15,670,2,1.87152507901192,1,0.242895906791091,12,6,0,0,"F M S","Borussia M.Gladbach",2,1.87152507901192,3.40779564809054,2.02455791365355,"Alemania","23-24",0.26865671641791,0.251398891210556,0.134328358208955,0.0326278083749227,1.61194029850746,0.805970149253731,0.26865671641791,0.251398891210556,0.457763594519625,0.271955540640029,"orange"
"586",8292,"Dani Olmo",5,284,2,0.49274355918169,1,1.00390881486237,7,5,0,0,"F M S","RasenBallsport Leipzig",2,0.49274355918169,2.32065880298615,1.48126140236855,"Alemania","23-24",0.633802816901408,0.15615112790969,0.316901408450704,0.318140117385962,2.21830985915493,1.58450704225352,0.633802816901408,0.15615112790969,0.735420043199836,0.469413824694259,"orange"
"587",8325,"Exequiel Palacios",15,1230,2,1.13500050827861,2,1.9975785985589,9,16,5,0,"M S","Bayer Leverkusen",1,0.377223830670118,11.5130030941218,10.655253700912,"Alemania","23-24",0.146341463414634,0.0830488176789227,0.146341463414634,0.146164287699432,0.658536585365854,1.17073170731707,0.0731707317073171,0.0276017437075696,0.842414860545497,0.779652709822829,"orange"
"588",8645,"Enzo Millot",14,1050,2,1.85569489374757,2,2.3951076483354,12,18,1,0,"F M S","VfB Stuttgart",2,1.85569489374757,9.47377237677574,5.92817024700344,"Alemania","23-24",0.171428571428571,0.15905956232122,0.171428571428571,0.205294941285891,1.02857142857143,1.54285714285714,0.171428571428571,0.15905956232122,0.812037632295063,0.508128878314581,"orange"
"589",9724,"David Raum",16,1420,2,1.01899930275977,3,3.82002159766853,11,31,2,0,"D M","RasenBallsport Leipzig",2,1.01899930275977,9.75413730368018,7.57919909805059,"Alemania","23-24",0.126760563380282,0.0645844628509713,0.190140845070423,0.242114044922653,0.697183098591549,1.96478873239437,0.126760563380282,0.0645844628509713,0.618219969951561,0.480371773820108,"orange"
"590",9783,"Jae-Sung Lee",16,1155,2,1.56409795954823,0,0.782928976230323,13,13,3,0,"M S","Mainz 05",2,1.56409795954823,3.8796040918678,1.94438428431749,"Alemania","23-24",0.155844155844156,0.12187776308168,0,0.0610074526932719,1.01298701298701,1.01298701298701,0.155844155844156,0.12187776308168,0.302306812353335,0.151510463713051,"orange"
"591",9931,"Lovro Majer",16,1164,2,2.49548347014934,2,1.74868652224541,20,17,2,0,"F M S","Wolfsburg",1,1.73770677018911,6.16375475563109,4.06889420934021,"Alemania","23-24",0.154639175257732,0.192949752846598,0.154639175257732,0.135207720792171,1.54639175257732,1.31443298969072,0.077319587628866,0.134358770890911,0.476578975950857,0.314605222371666,"orange"
"592",10727,"Ko Itakura",7,622,2,1.1688119135797,0,0,8,0,4,0,"D","Borussia M.Gladbach",2,1.1688119135797,1.79042026028037,1.79042026028037,"Alemania","23-24",0.289389067524116,0.169120694890953,0,0,1.15755627009646,0,0.289389067524116,0.169120694890953,0.25906402479941,0.25906402479941,"orange"
"593",10734,"Jens Stage",16,1355,2,2.33383508399129,1,1.23426647856832,24,14,3,0,"M S","Werder Bremen",2,2.33383508399129,6.26036154478788,3.22508959472179,"Alemania","23-24",0.132841328413284,0.155014876427466,0.0664206642066421,0.081980799314501,1.59409594095941,0.929889298892989,0.132841328413284,0.155014876427466,0.415817371978531,0.214212593007351,"orange"
"594",11324,"Dion Beljo",13,362,2,1.67478301934898,0,0.219155669212341,10,4,2,0,"F M S","Augsburg",2,1.67478301934898,2.52050461247563,0.693017836660147,"Alemania","23-24",0.497237569060773,0.416382518622675,0,0.0544862161025157,2.48618784530387,0.994475138121547,0.497237569060773,0.416382518622675,0.626644793156925,0.172297252208324,"orange"
"595",11853,"Patrick Mainka",16,1440,2,1.98920471221209,0,0,17,0,1,0,"D","FC Heidenheim",2,1.98920471221209,0.921486908569932,0.892012329772115,"Alemania","23-24",0.125,0.124325294513256,0,0,1.0625,0,0.125,0.124325294513256,0.0575929317856207,0.0557507706107572,"orange"
"596",11856,"Marvin Pieringer",14,751,2,1.92190506123006,0,0.569193460047245,12,5,4,0,"F M S","FC Heidenheim",2,1.92190506123006,2.00788803584874,0.57141262665391,"Alemania","23-24",0.239680426098535,0.230321511998276,0,0.0682122655183117,1.43808255659121,0.599201065246338,0.239680426098535,0.230321511998276,0.240625729995189,0.0684782109172462,"orange"
"597",11865,"Jan Schöppner",9,619,2,0.499100036919117,0,0.529849112033844,9,4,2,0,"M S","FC Heidenheim",2,0.499100036919117,1.93191842734814,1.17534462362528,"Alemania","23-24",0.290791599353796,0.0725670489866244,0,0.0770378353522552,1.30856219709208,0.581583198707593,0.290791599353796,0.0725670489866244,0.280892824654818,0.170890171447941,"orange"
"598",11911,"Hugo Larsson",14,1163,2,1.04269943386316,1,1.68256516382098,9,8,0,0,"M S","Eintracht Frankfurt",2,1.04269943386316,4.98506295774132,2.59351753350347,"Alemania","23-24",0.154772141014617,0.0806904119068654,0.0773860705073087,0.130207106400592,0.696474634565778,0.619088564058469,0.154772141014617,0.0806904119068654,0.385774433531143,0.200702130709641,"orange"
"599",11981,"Benedict Hollerbach",10,342,2,0.915951335802674,0,0.343861125409603,9,5,1,0,"F M S","Union Berlin",2,0.915951335802674,1.60847333259881,0.386833181604743,"Alemania","23-24",0.526315789473684,0.24103982521123,0,0.0904897698446324,2.36842105263158,1.31578947368421,0.526315789473684,0.24103982521123,0.423282455947055,0.101798205685459,"orange"
"600",22,"John Brooks",13,1097,1,1.77267047762871,0,0.0657567009329796,8,2,3,0,"D","Hoffenheim",1,1.77267047762871,3.55084437131882,2.91663441807032,"Alemania","23-24",0.0820419325432999,0.145433311747114,0,0.00539480682221346,0.656335460346399,0.1640838650866,0.0820419325432999,0.145433311747114,0.291318134383495,0.239286324180792,"orange"
"601",28,"Mitchell Weiser",16,1395,1,1.11476798914373,4,3.01124377548695,17,16,3,0,"D M","Werder Bremen",1,1.11476798914373,7.53309071063995,4.646319758147,"Alemania","23-24",0.0645161290322581,0.0719205154286277,0.258064516129032,0.1942737919669,1.09677419354839,1.03225806451613,0.0645161290322581,0.0719205154286277,0.486005852299352,0.299762565041742,"orange"
"602",74,"Pavel Kaderábek",12,992,1,1.54438165202737,1,1.24793911352754,10,13,2,0,"D M S","Hoffenheim",1,1.54438165202737,4.15489819273353,1.87397447600961,"Alemania","23-24",0.0907258064516129,0.140115270849257,0.0907258064516129,0.113220282477297,0.907258064516129,1.17943548387097,0.0907258064516129,0.140115270849257,0.376956489260098,0.170017845605711,"orange"
"603",75,"Niklas Süle",11,590,1,0.646049831062555,0,0.0899113295599818,6,3,0,0,"D S","Borussia Dortmund",1,0.646049831062555,3.03178428113461,2.85656861029565,"Alemania","23-24",0.152542372881356,0.0985499742298813,0,0.0137152875599972,0.915254237288135,0.457627118644068,0.152542372881356,0.0985499742298813,0.462475568308669,0.435747754112896,"orange"
"604",116,"Florian Grillitsch",13,770,1,0.627192109823227,1,0.37006813660264,12,6,4,0,"M S","Hoffenheim",1,0.627192109823227,2.99018391221762,2.27431632485241,"Alemania","23-24",0.116883116883117,0.0733081686806369,0.116883116883117,0.0432547172652436,1.4025974025974,0.701298701298701,0.116883116883117,0.0733081686806369,0.349502015713748,0.265829180826905,"orange"
"605",140,"Yannick Gerhardt",12,696,1,0.72627592086792,0,0.175574285909534,10,4,1,0,"M S","Wolfsburg",1,0.72627592086792,2.38192361220717,1.54496251791716,"Alemania","23-24",0.129310344827586,0.0939149897674035,0,0.0227035714538191,1.29310344827586,0.517241379310345,0.129310344827586,0.0939149897674035,0.308007363647479,0.199779635937564,"orange"
"606",153,"Maximilian Arnold",13,968,1,0.316112650558352,0,1.12823058478534,10,17,5,0,"M S","Wolfsburg",1,0.316112650558352,3.18302208185196,2.74540036357939,"Alemania","23-24",0.0929752066115702,0.0293906389981939,0,0.10489747172591,0.929752066115702,1.58057851239669,0.0929752066115702,0.0293906389981939,0.295942135709376,0.255254166035274,"orange"
"607",188,"Kevin Kampl",13,846,1,0.103322854265571,0,0.321484819985926,3,8,2,0,"M S","RasenBallsport Leipzig",1,0.103322854265571,3.36345576867461,3.10361360758543,"Alemania","23-24",0.106382978723404,0.0109917930069756,0,0.0342005127644602,0.319148936170213,0.851063829787234,0.106382978723404,0.0109917930069756,0.357814443476022,0.330171660381429,"orange"
"608",212,"Nico Elvedi",14,1070,1,0.632457399740815,1,0.103568535298109,8,3,3,0,"D S","Borussia M.Gladbach",1,0.632457399740815,3.64297801814973,3.57396356016397,"Alemania","23-24",0.0841121495327103,0.0531973513800686,0.0841121495327103,0.00871137212787833,0.672897196261682,0.252336448598131,0.0841121495327103,0.0531973513800686,0.306418711806987,0.300613757396969,"orange"
"609",223,"Joshua Kimmich",11,866,1,0.386055299080908,3,2.31200719252229,13,30,0,1,"M","Bayern Munich",1,0.386055299080908,9.59717129170895,8.74672846496105,"Alemania","23-24",0.103926096997691,0.0401212204587549,0.311778290993072,0.24027788374943,1.35103926096998,3.11778290993072,0.103926096997691,0.0401212204587549,0.997396554565595,0.909013350862003,"orange"
"610",224,"Thomas Müller",13,493,1,1.94601773098111,6,5.01361849717796,11,23,0,0,"M S","Bayern Munich",1,1.94601773098111,9.71752759814262,4.60620157420635,"Alemania","23-24",0.182555780933063,0.355256786588844,1.09533468559838,0.915265040052772,2.00811359026369,4.19878296146045,0.182555780933063,0.355256786588844,1.77399083941752,0.840888725514344,"orange"
"611",262,"Leonardo Bittencourt",13,774,1,2.07711019180715,1,1.14417321234941,13,8,4,0,"M S","Werder Bremen",1,2.07711019180715,4.72956666722894,1.66293135657907,"Alemania","23-24",0.116279069767442,0.241524440907808,0.116279069767442,0.133043396784815,1.51162790697674,0.930232558139535,0.116279069767442,0.241524440907808,0.549949612468481,0.193364111230124,"orange"
"612",372,"Julian Weigl",15,1346,1,1.09106025658548,2,1.60997569002211,8,12,4,0,"M","Borussia M.Gladbach",0,0.333283578976989,6.65591377951205,5.31955911405385,"Alemania","23-24",0.0668647845468053,0.0729535089841703,0.133729569093611,0.107650677638923,0.534918276374443,0.802377414561664,0,0.0222849347012846,0.445046240829186,0.355691174045205,"orange"
"613",378,"Milos Pantovic",1,9,1,0.561800420284271,0,0,1,0,0,0,"S","Union Berlin",1,0.561800420284271,0.561800420284271,0,"Alemania","23-24",10,5.61800420284271,0,0,10,0,10,5.61800420284271,5.61800420284271,0,"orange"
"614",418,"Niklas Stark",8,572,1,0.390230706892908,0,0,4,0,2,0,"D S","Werder Bremen",1,0.390230706892908,1.90304007381201,1.90304007381201,"Alemania","23-24",0.157342657342657,0.0613999363992338,0,0,0.629370629370629,0,0.157342657342657,0.0613999363992338,0.299429382243148,0.299429382243148,"orange"
"615",435,"Benjamin Henrichs",15,1255,1,1.51039136946201,3,3.14249520003796,23,27,1,0,"D M S","RasenBallsport Leipzig",1,1.51039136946201,9.35209140181541,6.46428858488798,"Alemania","23-24",0.0717131474103586,0.108314918925562,0.215139442231076,0.225358221516666,1.64940239043825,1.93625498007968,0.0717131474103586,0.108314918925562,0.670667909293535,0.46357448019117,"orange"
"616",604,"Emre Can",13,966,1,0.886331768706441,2,1.14355150610209,5,14,3,0,"M S","Borussia Dortmund",0,0.128555091097951,3.36797922104597,2.74798057228327,"Alemania","23-24",0.093167701863354,0.082577493978861,0.186335403726708,0.106542065785909,0.46583850931677,1.30434782608696,0,0.0119771824004302,0.313786883948382,0.256023034684777,"orange"
"617",1287,"Leonardo Bonucci",7,467,1,0.75777667760849,0,0.293448694050312,1,2,0,0,"D S","Union Berlin",0,0,1.45685616880655,1.45685616880655,"Alemania","23-24",0.19271948608137,0.146038331873157,0,0.0565532815086254,0.19271948608137,0.385438972162741,0,0,0.280764572146873,0.280764572146873,"orange"
"618",2611,"Philipp Lienhart",14,1238,1,1.89392130449414,0,0.998037729412317,7,3,3,0,"D","Freiburg",1,1.89392130449414,2.81766438111663,2.45811216160655,"Alemania","23-24",0.0726978998384491,0.13768410129602,0,0.0725552468878098,0.508885298869144,0.218093699515347,0.0726978998384491,0.13768410129602,0.204838282956782,0.178699591716147,"orange"
"619",2691,"Milos Veljkovic",13,1095,1,0.61425902787596,1,0.386734291911125,4,3,2,0,"D S","Werder Bremen",1,0.61425902787596,4.54428674653172,3.69799302145839,"Alemania","23-24",0.0821917808219178,0.0504870433870652,0.0821917808219178,0.0317863801570788,0.328767123287671,0.246575342465753,0.0821917808219178,0.0504870433870652,0.373503020262881,0.30394463190069,"orange"
"620",3314,"Franck Honorat",16,1281,1,0.485877437517047,6,6.21291606128216,12,47,1,0,"D F M S","Borussia M.Gladbach",1,0.485877437517047,6.65405157208443,3.86757852509618,"Alemania","23-24",0.0702576112412178,0.0341365881159518,0.421545667447307,0.43650464130788,0.843091334894614,3.30210772833724,0.0702576112412178,0.0341365881159518,0.467497768530522,0.27172682846109,"orange"
"621",3455,"Raphael Guerreiro",5,290,1,0.429092878475785,0,0,7,0,1,0,"M S","Bayern Munich",1,0.429092878475785,1.46141035854816,1.1665950268507,"Alemania","23-24",0.310344827586207,0.133166755389037,0,0,2.17241379310345,0,0.310344827586207,0.133166755389037,0.453541145756325,0.362046732470907,"orange"
"622",4247,"Maximilian Philipp",6,213,1,0.463771589100361,0,0.0170874260365963,6,1,1,0,"F S","Freiburg",1,0.463771589100361,0.665030993521214,0.272722251713276,"Alemania","23-24",0.422535211267606,0.195959826380434,0,0.0072200391703928,2.53521126760563,0.422535211267606,0.422535211267606,0.195959826380434,0.280999011346992,0.115234754245046,"orange"
"623",4250,"Nicolas Höfler",12,1078,1,0.655086553655565,0,0.0972591359168291,9,4,5,1,"M","Freiburg",1,0.655086553655565,2.82418881170452,2.59570574015379,"Alemania","23-24",0.0834879406307978,0.0546918272996297,0,0.00811996496522692,0.75139146567718,0.333951762523191,0.0834879406307978,0.0546918272996297,0.23578570784175,0.216710126728981,"orange"
"624",5235,"Aymen Barkok",13,286,1,2.20493717398494,0,0.391551004722714,12,5,2,0,"M S","Mainz 05",1,1.44716046657413,1.79987266473472,0.353889726102352,"Alemania","23-24",0.314685314685315,0.693861348456799,0,0.123215351136518,3.77622377622378,1.57342657342657,0.314685314685315,0.455400146824027,0.566393495895541,0.111363899822418,"orange"
"625",5243,"Dayotchanculle Upamecano",13,1055,1,1.06486885342747,0,0.500156484544277,8,3,1,0,"D S","Bayern Munich",1,1.06486885342747,9.63373893126845,9.63373893126845,"Alemania","23-24",0.0853080568720379,0.0908418927094524,0,0.0426673778284217,0.682464454976303,0.255924170616114,0.0853080568720379,0.0908418927094524,0.821835548639015,0.821835548639015,"orange"
"626",5245,"Bernardo",16,1440,1,1.28976417705417,0,0.185781011357903,14,5,3,0,"D","Bochum",1,1.28976417705417,4.32830296177417,3.57956995163113,"Alemania","23-24",0.0625,0.0806102610658856,0,0.0116113132098689,0.875,0.3125,0.0625,0.0806102610658856,0.270518935110886,0.223723121976946,"orange"
"627",5292,"Manuel Gulde",11,714,1,0.947499668225646,0,0,6,0,2,0,"D S","Freiburg",1,0.947499668225646,2.2226775996387,2.2226775996387,"Alemania","23-24",0.126050420168067,0.119432731288947,0,0,0.756302521008403,0,0.126050420168067,0.119432731288947,0.280169445332609,0.280169445332609,"orange"
"628",5358,"Lukas Klostermann",13,770,1,0.950011976063251,0,0.412536330521107,2,4,3,0,"D S","RasenBallsport Leipzig",1,0.950011976063251,4.33134868741035,4.21964344382286,"Alemania","23-24",0.116883116883117,0.111040360838562,0,0.0482185321388307,0.233766233766234,0.467532467532468,0.116883116883117,0.111040360838562,0.506261534892119,0.493205077849425,"orange"
"629",5743,"Randal Kolo Muani",2,162,1,1.23907032608986,0,0,5,0,0,0,"F","Eintracht Frankfurt",1,1.23907032608986,1.3475775718689,0.141821384429932,"Alemania","23-24",0.555555555555556,0.688372403383255,0,0,2.77777777777778,0,0.555555555555556,0.688372403383255,0.748654206593833,0.0787896580166289,"orange"
